HERE_segID,direction,alpha,beta,r2
2_10122,0,0.9899999999999999,4.123208003132751,0.24086619401093112
2_10122,1,0.5654394452393766,2.2235756411258483,0.49753235186246725
2_10131,0,0.9899999999999999,1.0753345674104642,-3.012580306228384
2_10131,1,0.9899999999999999,1.0000000000000002,-3.2339230383917306
2_10136,0,0.9899999999999998,1.3591446670307683,-0.8505514960165088
2_10136,1,0.9899999999999999,1.083378209917693,-0.4500764288732175
2_10141,0,0.08335071738350633,3.314007114628334,0.1753069022127517
2_10141,1,0.9899999999999994,1.7133095556349742,-0.14564085133330584
2_10173,0,0.9511595610294725,1.2997218484354771,1.0
2_10173,1,0.9899999999999999,1.0128387418669784,-73.02638954754181
2_10175,0,0.9899999933695148,1.0000000000000375,
2_10175,1,0.9899999999998804,1.0000000072429436,
2_10176,0,0.9899999818725065,1.0000000000004758,
2_10176,1,0.9899999999999363,1.0000000017021458,
2_10182,0,0.9899999999998346,1.0000000000006497,
2_10182,1,0.9899999999999417,1.0000000002794998,
2_10187,0,0.9899999999999999,1.8481947441187176,-28.052076148898482
2_10187,1,0.9899999999999999,1.0000000000000002,-12803.25613507384
2_10195,0,0.9899999999999999,1.0000000000000002,-32.306490549228506
2_10195,1,0.9899999999999999,1.0000000000000002,-35.79502528776227
2_10197,0,0.9899999999999999,1.4227515742942514,-0.10202775968440769
2_10197,1,0.9899999999999999,1.309396835710401,-0.29899581990475177
2_10198,0,0.9899999999999999,1.721918751709098,-0.9949491315990027
2_10198,1,0.9899999999999999,1.7497462029886341,-1.2676514820998608
2_10203,0,0.8312454222147634,2.5165020235039193,0.467427111514751
2_10203,1,0.4332617790393198,3.093325670574355,0.5709065428092196
2_10227,0,0.9899999999999999,3.307471527221822,-470.52784684450523
2_10227,1,0.9899999999999999,2.915817264448823,-224.97046648108693
2_10249,0,0.9899999999999999,1.0682084016861664,-8.523404509633664
2_10249,1,0.9899999999999999,1.000000000000001,-10.575439421484221
2_10251,0,0.9899999999999999,3.38168258641053,-1.4596589562551987
2_10251,1,0.9899999999999999,1.0000000000000002,-712.1522912017915
2_10271,0,0.9899999999999999,3.284238838543828,-28.14671710454311
2_10271,1,0.9899999999999999,1.1514786499060516,-16648.809875455994
2_10273,0,0.9899999999999999,1.8505203052565513,-1.7907780360026782
2_10273,1,0.9899999999999999,1.010292491251751,-654.1327415730946
2_10276,0,0.9899999999999999,1.0481257836236366,-19.573669458169096
2_10276,1,0.9899999999999999,2.2119124090123554,-21.92220147889896
2_10309,0,0.792382225559199,1.0000000000000002,0.8768901236853059
2_10309,1,0.9899999999999999,1.0000000000000044,-76.18066036524043
2_10310,0,0.11994987097772809,2.483035194701448,0.5861908534840898
2_10310,1,0.9899999999999999,1.3210201705028461,-0.35921376402863725
2_10311,0,0.9899999999999882,1.5341213381054406,-0.12932715203361522
2_10311,1,0.9899999999999999,1.0000000000000002,-17.697392059913245
2_10318,0,0.10116922258723174,3.703003736980587,0.44072751261705134
2_10318,1,0.08711059296367812,3.771328671858848,0.32622312029957257
2_10341,0,0.5300557837687359,2.080875156365779,0.43445970393854494
2_10341,1,0.9899999999999999,1.0000000000000002,-7.43765931644624
2_10369,0,0.9899999999999999,1.7335347797823006,-12.01194719129381
2_10369,1,0.9899999999999999,6.161421378123656,-10.297018386780834
2_10375,0,0.9899999999999362,9.999999999999998,-0.757941779715342
2_10375,1,0.9899999999999999,1.0449746623727525,-31550.380841993163
2_10382,0,0.9899999999999999,1.8831903477879397,-1.1117529254127065
2_10382,1,0.9899999999999999,1.5429442150835275,-0.8071200704070509
2_10399,0,0.9899999999999832,3.1678297482461515,0.40484901329692746
2_10399,1,0.9899999999999999,1.0000000000000002,-14.073296923498983
2_10403,0,0.9899999999999999,3.305648552917607,-25.60361874077891
2_10403,1,0.9899999999999999,1.7223723689327863,-18.267944768989437
2_10405,0,0.9899999999999999,2.4014760538338664,-25.914605653892348
2_10405,1,0.9899999999999999,1.4480457813077026,-21.85804677520715
2_10436,0,0.25917429026018396,2.2232385121234883,0.6130835699491992
2_10436,1,0.9899999999999999,1.0000000000000002,-11.64024146399737
2_10444,0,0.9899999999999999,1.6507787071578806,-16.787075780693723
2_10444,1,0.9899999999999999,1.0000000000000002,-820.1562956060058
2_10445,0,0.9899999999999999,1.7972109357506139,-23.82878154744503
2_10445,1,0.9899999999999999,1.614853151255625,-41.6657110018232
2_10462,0,0.03640951192291373,4.112605315562894,0.21997743402067316
2_10462,1,0.9899999999999999,1.2624365099382113,-429.1958640073839
2_10471,0,0.14520012724277515,1.9720516476485423,
2_10471,1,0.9899999999999999,1.0000000000000002,-7.542801770323715
2_10475,0,0.98999999999999,1.1845494028381862,-1.3462674407370527
2_10475,1,0.9899999999999989,1.29690952977684,-0.4607534570655625
2_10496,0,0.9373700983511423,2.0626614014502085,0.47461257842325477
2_10496,1,0.9899999999999999,1.673167403498744,-1.0797398638587623
2_10497,0,0.9899999999999999,2.284641714104986,0.45350382696049274
2_10497,1,0.9899999999999999,1.9345342887842685,-1.5269427049717743
2_10499,0,0.9899999999999999,2.4405464014540774,0.02401708624339305
2_10499,1,0.9899999999999999,2.0407086434718584,-0.19027178201736095
2_10529,0,0.9899999999999999,1.056484428940821,-168.52474528242558
2_10529,1,0.9899999999999999,1.0000000000001583,-153.00935023432945
2_10554,0,0.9899999999999999,2.440603084803141,-20.5491648430623
2_10554,1,0.9899999999999999,1.0000000000000002,-2056.3533438404843
2_10555,0,0.9899999999999999,9.999999999999952,-91.32280275015448
2_10555,1,0.9899999999999999,2.2806660856447496,-10047.37785022477
2_10556,0,0.9899999999999999,3.5610951599830982,-15.73741584373061
2_10556,1,0.9899999999999999,1.8863052460232677,-66.27145206467193
2_10559,0,0.9899999999999999,1.4599417290187051,-10.908055626937212
2_10559,1,0.9899999999999999,1.0000000000000002,-9.864817710727852
2_10561,0,0.9899999999999999,1.0991282586130726,-13.29084505683715
2_10561,1,0.9899999999999999,1.0000000000000002,-14.646124505965012
2_10582,0,0.010000000000000002,3.550867181285858,-1.9193837186135299
2_10582,1,0.010000000000000021,8.130361852329282,-0.20328239962570427
2_10585,0,0.9899999999999999,1.8277866841358197,0.19106577112214607
2_10585,1,0.9899999999999999,1.895610146075535,0.28304325401067165
2_10590,0,0.9899999999999999,9.999999999999998,-3.465228061848559
2_10590,1,0.9899999999999999,1.0000000000000002,-13.209264982034647
2_10601,0,0.010000000000000023,3.6393553012249376,-0.09015074455355099
2_10601,1,0.18024036089300594,9.999999999998636,-0.052900235205258994
2_10605,0,0.9899999999999999,2.30381246016761,-2.6265741737860075
2_10605,1,0.9899999999999999,1.0000000000000002,-50.80637954719835
2_10606,0,0.9899999999999999,2.38594086070702,-1.4661153370704079
2_10606,1,0.9899999999999999,2.373271444600395,-2.176851425753041
2_10607,0,0.9899999999999999,2.756036896368414,-2.005198637797505
2_10607,1,0.9899999999999999,2.6182350409077473,-2.3913985247471863
2_10610,0,0.9899999999999999,2.4156082516637194,-0.7105676552521023
2_10610,1,0.9899999999999999,1.0000000000000002,-1636.0868465894216
2_10614,0,0.9899999999999828,7.7524680894853,0.27208124056981675
2_10614,1,0.9899999999999999,1.0000000000000038,-308.13512429278325
2_10624,0,0.9899999999999999,2.5191383061787223,-26.638532839665938
2_10624,1,0.9899999999999999,4.714042365492252,-22.20268578649858
2_10641,0,0.28633698478968556,1.0000000000000002,0.5628759560350551
2_10641,1,0.9899999999999999,1.0000000000000002,-13.322486193088121
2_10649,0,0.9899999999999999,3.2113229825344316,-18.992874202617166
2_10649,1,0.9899999999999999,1.0000000000000002,-8.1533040556571
2_10651,0,0.9899999999999954,3.1588283764103195,-0.04902219949444864
2_10651,1,0.9899999999987525,1.444697422857212,-0.1255481679332473
2_10653,0,0.6673338684190055,4.657071856984393,0.10609156492308358
2_10653,1,0.9899999999999999,2.029185975709266,0.0005828648443184647
2_10655,0,0.9899999999999984,3.2255308141979664,0.33148056290943995
2_10655,1,0.9899999999999999,1.0098420729573176,-18.114437939387933
2_10657,0,0.9899999999999999,2.556424566042662,-1.0354846693195938
2_10657,1,0.9899999999999999,1.5532251095316794,-1041.9872273408969
2_10665,0,0.9899999999999717,1.000000001041802,
2_10665,1,0.9899999912545975,1.0000000000016407,
2_10694,0,0.9899999999999999,1.3124061361211188,-11.093857827104836
2_10694,1,0.9899999999999999,1.0000000000000002,-171.83134490491898
2_10704,0,0.9899999999999999,2.1448275177840808,-31.938267730330743
2_10704,1,0.9899999999999999,1.0000000000000002,-6.211112501304571
2_10720,0,0.9899999999999994,2.2399700604321713,0.28095768468442184
2_10720,1,0.9899999999999999,1.38616997884908,-7.308537189590398
2_10727,0,0.9899999999999999,9.999999999999998,-2.7190995228093318
2_10727,1,0.9899999999999999,1.0000000000000002,-122645.59320075357
2_10728,0,0.9899999999999994,2.5845815311374416,-1.5442409961859593
2_10728,1,0.9899999999999999,1.0000000000000002,-30160.848868420697
2_10758,0,0.9899999999999999,1.9717419361274022,-0.017062397560922538
2_10758,1,0.9899999999999999,3.651856287830006,-0.4450854469735719
2_10787,0,0.9899999999999999,3.179028536077769,-29.492658859500985
2_10787,1,0.9899999999999999,5.246567432921425,-22.363876330308955
2_10802,0,0.9899999999999999,1.798506934083657,-42.668721025453465
2_10802,1,0.9899999999999999,8.037654397899999,-2.9410113442060752
2_10803,1,0.9899999999999999,1.0000000000000002,0.0
2_10826,0,0.9899999999999998,2.2537033892984017,-0.23294316043661567
2_10826,1,0.9899999999999999,1.0000000000000002,-2.0374720700525106
2_10830,0,0.9899999999999999,1.07399403131665,-3.7208616016606975
2_10830,1,0.9899999999999999,1.3716044981372075,-7.217650552310868
2_10863,0,0.9899999999999991,2.3581084743423375,0.11609049316123632
2_10863,1,0.9588534428322654,1.305405645315438,-0.2028396306352449
2_10872,0,0.9899999999999999,2.7768725632719415,-4.644380051959028
2_10872,1,0.9899999999999999,1.0000000000000002,-61.44886663444254
2_10905,0,0.9899999999999999,2.2324839986340996,-17.328602048507452
2_10905,1,0.9899999999999999,7.894236613291816,-9.369074316379795
2_10949,0,0.9899999999999997,1.7243055302303707,-0.4614934259195069
2_10949,1,0.9899999999999999,1.093981369465963,-1.2827715378403028
2_11016,0,0.9899999999999999,1.8420099013936098,-1.7840909879685762
2_11016,1,0.9899999999999999,2.8229613267011477,-5.065383441178525
2_11039,0,0.9899999999999999,1.0027357783689381,-11.012045946058592
2_11039,1,0.9899999999999999,1.4694795363043671,-0.6308387515633673
2_11042,0,0.9899999999999999,1.0000000000000002,-6.071767945393224
2_11042,1,0.9899999999999973,1.6230763114645095,-0.5019643157754938
2_11048,0,0.9899999999999999,1.4595777901816989,-15.852826206488302
2_11048,1,0.9899999999999999,3.2061012967185154,-1.170890587219926
2_11050,0,0.9899999999999999,1.5734695127426348,-16.263314798860296
2_11050,1,0.9899999999999999,9.999999999999998,-313.8186963368125
2_11058,0,0.9899999999999999,9.999999999999986,-3.512476292893882
2_11058,1,0.9899999999999999,4.554007400252885,-51289.78455911732
2_11082,0,0.9899999999999999,4.142390884248883,0.11286016232688056
2_11082,1,0.9899999999999999,1.6132048892460193,-9.720186287985154
2_11083,0,0.9899999999999999,4.291305446929049,0.267592035261877
2_11083,1,0.9899999999999999,1.9064351897955785,-5.773140203642673
2_11092,0,0.918552802856139,9.999999999999998,-2.457539213246081
2_11092,1,0.9899999999999999,9.999999999999993,0.0
2_11110,0,0.9899999999999978,9.99999999999998,-4.337829507069572
2_11110,1,0.9899999999999999,1.0000000000000002,0.0
2_11141,0,0.8534140192896374,3.2988649548664637,0.4636438582372575
2_11141,1,0.9899999999999832,3.2488481899939834,0.39213316107442464
2_11144,0,0.9899999999999999,9.99999999922736,-0.379822473702238
2_11144,1,0.9899999999999999,2.7945026812999765,-1920.2593683365076
2_11145,0,0.26252379644637025,3.525738131337939,0.5538671258038832
2_11145,1,0.23870102142929436,3.5459484687737146,0.5994470260835518
2_11147,0,0.03846495621655089,9.999999999999966,-0.6461757782290396
2_11147,1,0.9899999999999999,1.0000000000000002,-289.85481774522725
2_11148,0,0.4357453824830178,6.769898565432326,0.48455408658585575
2_11148,1,0.9899999999999999,2.1138434838590636,-900.8585730599217
2_11156,0,0.033681285794662695,5.678217676151039,
2_11156,1,0.9899999998418322,1.0000000000003064,
2_11308,0,0.9899999999999999,3.362889398564877,-2.29642911660736
2_11308,1,0.9899999999999999,2.753183479986537,-2.508149051731211
2_11470,0,0.9899999999999999,2.6790295986441155,-0.028884588593373728
2_11470,1,0.9899999999999999,2.195194357190918,-0.26334810094081385
2_11566,0,0.9899999999999999,1.271753206072116,-9.245259792389941
2_11566,1,0.9899999999999999,1.2868079329905813,-6.072536630385354
2_11628,0,0.9899999999999999,1.1512848183976032,-45.02128767599273
2_11628,1,0.9899999999999999,1.0000000000000002,-87.8316533249439
2_11629,0,0.9899999999999999,1.4477880201304014,-40.003886254716136
2_11629,1,0.9899999999999999,1.0000000000000004,-157.78997913165637
2_11635,0,0.9899999999999995,2.388585117493899,0.13732889938847503
2_11635,1,0.9899999999999999,1.6987279875326857,0.09659994462078692
2_11640,0,0.42662144138791064,3.5825283967691615,0.26406653000915437
2_11640,1,0.32936448649502165,2.6426972365101276,0.4494836264215797
2_11773,0,0.9899999999999999,2.6930601755258086,-20.432666878364625
2_11773,1,0.9899999999999999,1.8758721243839709,-72.20153715688222
2_11781,0,0.9899999999998376,1.000000000488506,
2_11781,1,0.989999999999533,1.0000000046064061,
2_11909,0,0.9899999999999999,2.141995674625056,-55.38714676692107
2_11909,1,0.9899999999999999,2.0874393307508927,-26.34801737830482
2_11930,0,0.9899999999999999,1.0595568268742297,-1.5097292464092487
2_11930,1,0.9899999999999999,1.0000000000000002,-48.279016511031244
2_12022,0,0.9899999999999999,9.999999999999986,-2.7592150994332174
2_12022,1,0.9899999999999999,6.633179671212499,-11.738251234667098
2_12023,0,0.9899999999999999,2.5878067176331325,-42.291760243949014
2_12023,1,0.9899999999999999,4.559841442325107,-30.64737965818651
2_12040,0,0.9899999999999999,1.0000000000000002,-0.717292604811945
2_12040,1,0.9899999999999999,1.0000000000000002,-1000336.474147372
2_12112,0,0.9899999999999999,2.3818632667866284,-1.5841390212400763
2_12112,1,0.9899999999999999,1.5772497329885136,-3.069191728756593
2_12164,0,0.7236458118221694,3.122005172268435,0.4494428062745228
2_12164,1,0.668097649782056,1.9895214198001345,0.5062296800343
2_12173,0,0.9899999999999999,1.0242026861145497,-1.678687862974205
2_12173,1,0.9899999999999999,1.1336582953679102,0.4280444809524112
2_12174,0,0.48673975984105133,1.9756872121419224,0.48599585147316715
2_12174,1,0.9899999999999999,1.0000000000000002,-8308.848657512675
2_12177,0,0.9899999999999999,1.0000000000000002,-3.256442103548194
2_12177,1,0.9899999999999999,1.0000000000000002,-34266.02736491684
2_12184,0,0.7876436289496777,2.266598244431265,0.5530150824976674
2_12184,1,0.9899999999999999,2.3207355177069138,0.4618323157530776
2_12252,0,0.9899999999999999,2.5842808089505596,0.20454881036376182
2_12252,1,0.9899999999999999,1.0737656283280874,-8.632329369070106
2_12327,0,0.9577525112202032,2.8175084132819745,0.02412130726559436
2_12327,1,0.9899999999999999,1.0000000000000002,-6.385444186175209
2_12365,0,0.9899999999999999,1.0000000000000002,-47.87078142421528
2_12365,1,0.9899999999999999,1.0596344660018329,-43.99382653367132
2_12403,0,0.9899999999999999,3.0353771226535122,-0.5122907256847511
2_12403,1,0.9899999999999999,1.065131801328979,-11.118296282353345
2_12495,0,0.9899999999999999,1.0000000000000002,-0.6181725334085588
2_12495,1,0.9899999999999999,1.0000000000000002,-1.9039041038892246
2_12496,0,0.9899999999999999,1.0016058840996775,-0.5630255144140608
2_12496,1,0.9899999999999999,1.088946310455736,-0.08046098388664746
2_12504,0,0.9899999999999999,1.0000000000000002,-2.4929818197227034
2_12504,1,0.9899999999999999,1.0000000000000002,-17.65667947295285
2_12596,0,0.9899999999999999,2.1014292804976713,-1.5156779499591773
2_12596,1,0.9899999999999999,1.0000000000000002,-18.565911965747155
2_12642,0,0.9899999999999999,1.687744666454588,0.22918920268976206
2_12642,1,0.9899999999999227,1.1991461222342805,-0.0789023609038566
2_12776,0,0.9899999999999999,3.326327395810929,-174.14116638369686
2_12776,1,0.9899999999999999,4.5486988738060585,-70.12274120706653
2_12777,0,0.9899999999999999,2.0005388429344477,-43.50936369863879
2_12777,1,0.9899999999999999,3.6753911777036823,-17.356727903988737
2_12779,0,0.9899999999999999,1.738403225482872,-85.43614850202957
2_12779,1,0.9899999999999999,3.3652097559744885,-42.08320303362505
2_12782,0,0.9899999999999999,1.6133617481929763,0.09455165523065157
2_12782,1,0.9899999999999999,1.0000000000000024,-161.64763563334637
2_12787,0,0.40855024302672105,2.0496451923107215,0.5337245396625018
2_12787,1,0.9899999999999999,1.0000000000000002,-58.16662731633008
2_12810,0,0.6442712435914417,3.9428740556733075,-0.24218579596073497
2_12810,1,0.9899999999999999,2.5164099876027763,-0.1757839637698535
2_12818,0,0.41762307174623564,5.429495756035799,
2_12818,1,0.9899999999999883,1.0000000108234055,
2_12825,0,0.9899999999999999,2.515709514124409,0.22595735132866313
2_12825,1,0.9899999999999999,1.0000000000000002,-5.752332967499925
2_12827,0,0.9899999999999999,1.7929192360446953,-0.8065799509725744
2_12827,1,0.9899999999999999,1.0000000000000002,-128.99609338537763
2_12835,0,0.9899999999999999,1.6311658830630718,-2.5562996509259883
2_12835,1,0.9899999999999999,1.4591296710755208,-2.921328595250809
2_12978,0,0.9899999999999999,1.0000000000000002,-10.460990749346886
2_12978,1,0.9899999999999999,1.0000000000000002,-8.135312237377308
2_12986,0,0.9899999999999999,1.0000000000000244,-5.3849376759295104
2_12986,1,0.9899999999999999,1.0000000000000002,-9.118553096568535
2_13045,0,0.9899999999999999,1.0000000000004006,-1.1449307901766979
2_13045,1,0.9899999999999999,1.0000000000000002,-3.5969739880742004
2_13059,0,0.9899999999999999,2.00466514833964,-6.92872425347872
2_13059,1,0.9899999999999999,1.0000000000000013,-20.244624930077972
2_13074,0,0.9899999999999999,2.2920618178798375,-0.7275376594929521
2_13074,1,0.9899999999999999,2.2834917574833,-0.7069604498986783
2_13259,0,0.9899999999999993,2.244744360267084,0.17067065441621887
2_13259,1,0.9899999999999982,2.231583266802313,0.12353322850752702
2_13296,0,0.9899999999999999,2.565828503475915,-20.27165628473026
2_13296,1,0.9899999999999999,3.595757416132544,-31.161963971207584
2_13319,0,0.9899999999999999,3.420416198689616,-12.604702277117655
2_13319,1,0.9899999999999999,1.5724235512282883,-40.12796257285264
2_15607,0,0.5025108613629229,2.530328852880118,0.10908815879629652
2_15607,1,0.9322128566388829,2.968512654858354,0.07613079735960748
2_18153,0,0.9899999999999999,1.836222716626917,-0.24938580819690026
2_18153,1,0.9899999999999999,1.4612223106416677,0.13940456248367805
2_18154,0,0.9899999999999999,1.9089021774543418,-38.257432457982354
2_18154,1,0.9899999999999999,2.719963518193726,-8.122539709314122
2_18155,0,0.9899999999999999,9.999999999999995,-22.834798988415606
2_18155,1,0.9899999999999999,1.483253157467496,-47.29132467444069
2_18156,0,0.9899999999999999,9.999999999999998,-3.648850742781062
2_18156,1,0.9899999999999999,1.0000000000000002,-33.46871375089683
2_18157,0,0.9899999999999999,2.4958500508527917,-0.2890376788507978
2_18157,1,0.9899999999999999,1.0000000000000002,-2.7700317755201795
2_18161,0,0.048785212455290494,2.866807480053679,1.0
2_18161,1,0.9899999999998925,1.0000000071207096,
2_18164,0,0.9899999999999999,2.9742719031561635,-93.1888772496263
2_18164,1,0.9899999999999999,1.0174388629876676,-164.8945163774085
2_18165,0,0.9899999999999999,3.845030681345512,-3.805166703357779
2_18165,1,0.9899999999999999,1.2547615910925973,-13.874956919615943
2_18168,0,0.9899999999999999,2.97027173815961,-9.312582727478675
2_18168,1,0.9899999999999999,3.389214926349263,-7.252587178280795
2_18169,0,0.9899999999999999,2.661416176092381,-9.205593635428055
2_18169,1,0.9899999999999999,3.1749283383040527,-14.012153025945352
2_18170,0,0.9899999999999999,2.3821705232762893,-1.8871668457372164
2_18170,1,0.9899999999999999,2.541833407520034,-30.03602025777574
2_18172,0,0.9899999999999999,9.999999999999956,-51.07791283160603
2_18172,1,0.9899999999999999,2.515192793307595,-72.26506967969222
2_18173,0,0.9899999999999999,9.999999999999769,-18.63247889499802
2_18173,1,0.9899999999999999,2.6464541534384747,-65.59933507703538
2_18174,0,0.9899999999997411,4.913025345197426,-0.7676176680367588
2_18174,1,0.9899999999999999,2.3123204840477998,-1.4919509231012973
2_18175,0,0.9899999999999999,4.883830029597143,-6.402251803312576
2_18175,1,0.9899999999999999,1.4481822979546903,-173.73703368893666
2_18178,0,0.9899999999999999,4.063939500467859,-2.549018475445589
2_18178,1,0.9899999999999999,3.244164069935423,-13.990679401524504
2_18179,0,0.9899999999999999,2.2052456404388674,-16.143488461091163
2_18179,1,0.9899999999999999,1.5238810638210585,-6.90576491686751
2_18180,0,0.9899999999999999,2.6423655356047298,0.011971885994818021
2_18180,1,0.9899999999999999,1.6611583411873567,-36.94676456047248
2_18181,0,0.9899999999999999,2.4649310294698923,-4.948783886734092
2_18181,1,0.9899999999999999,3.386477208928578,-3.9645779883397942
2_18184,0,0.989999999999728,1.9014203387832713,0.38603684617509615
2_18184,1,0.9899999999999999,1.0000000000000002,-2.927247705572604
2_18185,0,0.9899999999999999,1.0000000000000002,-2.283893980845292
2_18185,1,0.9899999999999999,1.0000000000000002,-5.983045932900101
2_18186,0,0.9899999999999999,1.0000000000000002,-0.9310884105877526
2_18186,1,0.9899999999999999,1.0000000000000002,-2.385591112430385
2_18187,0,0.989999999245226,1.0000000000000002,
2_18188,0,0.9207653956755241,1.6358279989004636,0.0
2_18188,1,0.9899999998482568,1.0000000000000002,
2_18189,0,0.9899999999999999,1.6921907715682358,-10.208279386539463
2_18189,1,0.9899999999999999,1.1486095800943685,-6.930901368940591
2_18190,0,0.9899999999999999,2.2892929046312824,-10.911973113697448
2_18190,1,0.9899999999999999,3.316398259933222,-21.173068925300136
2_18193,0,0.9899999999999999,5.586766951975473,-17.518345507382733
2_18193,1,0.9899999999999999,1.3360356391316872,-1497.839225544719
2_18194,0,0.9899999999999999,2.8051469246817318,0.08730135148518647
2_18194,1,0.9899999999999999,1.0000000000000002,-48.994949075678676
2_18195,0,0.9899999999999626,1.8731394753761235,0.32544821606767427
2_18195,1,0.9899999999995542,2.9037353089093507,0.08431461678660745
2_18196,0,0.9899999999999999,2.990694720076516,0.11287216144592294
2_18196,1,0.9899999999999927,1.6153871178711823,0.005492571767881316
2_18199,0,0.9899999999999999,1.3579352693488556,-25.495496671106647
2_18199,1,0.9899999999999999,1.0000000000000002,-33.43883545902951
2_18206,0,0.9899999999999999,9.999999999999998,-9.352449249268306
2_18206,1,0.9899999999999999,1.6288006595447546,-3134.188297627821
2_18209,0,0.9899999999999999,2.5787233240879535,-22.44987636362186
2_18209,1,0.9899999999999999,1.0000000000000002,-164.2173733161113
2_18210,0,0.9899999999999999,2.9237207057961077,-1.615973561339806
2_18210,1,0.9899999999999999,1.0000000000000002,-11.586627954427385
2_18211,0,0.9899999999999999,9.999999999999998,-18.378694312193907
2_18211,1,0.9899999999999999,1.0719876927564007,-12207.703579458252
2_18212,0,0.9899999999999999,9.999999999999998,-10.435777591604072
2_18212,1,0.9899999999999999,9.999999999999998,-32508.420623971433
2_18216,0,0.9899999999999999,9.999999999999998,-12.654013550720743
2_18216,1,0.9899999999999999,2.628797042720591,-26020.505574713323
2_18217,0,0.9899999999999999,2.492891426591582,-1.6076100741058523
2_18217,1,0.9899999999999999,1.0000000000000002,-9.78561740999749
2_18220,0,0.9899999999999999,1.771560538508404,-390.8103286516108
2_18220,1,0.9899999999999999,1.4779314114766038,-323.63082438433605
2_18221,0,0.9899999999999999,5.979458861373189,-864.7870144353733
2_18221,1,0.9899999999999999,4.628025911472341,-790.1879826682567
2_18222,0,0.9899999999999999,7.7189290578310095,-20.096378281461522
2_18222,1,0.9899999999999999,1.211752757249886,-41681.521554656625
2_18225,0,0.9899999999999999,2.3095274819427276,-47.64244482017318
2_18225,1,0.9899999999999999,1.000000000000001,-6282.803389853216
